Country Name,Country Code,Series Name,Series Code,2014 [YR2014]
Sudan,SDN,"Population ages 65-69, female (% of female population)",SP.POP.6569.FE.5Y,1.460876638
Sudan,SDN,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,1.329079048
Sudan,SDN,"Population ages 70-74, female (% of female population)",SP.POP.7074.FE.5Y,1.018570698
Sudan,SDN,"Population ages 70-74, male (% of male population)",SP.POP.7074.MA.5Y,0.89270991
Sudan,SDN,"Population ages 75-79, female (% of female population)",SP.POP.7579.FE.5Y,0.640962451
Sudan,SDN,"Population ages 75-79, male (% of male population)",SP.POP.7579.MA.5Y,0.539160282
Sudan,SDN,"Population ages 80 and above, female (% of female population)",SP.POP.80UP.FE.5Y,0.52182953
Sudan,SDN,"Population ages 80 and above, male (% of male population)",SP.POP.80UP.MA.5Y,0.408980673
Sudan,SDN,Population growth (annual %),SP.POP.GROW,2.412107467
Sudan,SDN,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,50.08410866
Sudan,SDN,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,49.91589134
Sudan,SDN,Poverty gap at $2.15 a day (2017 PPP) (%),SI.POV.GAPS,3.6
Sudan,SDN,Poverty gap at $3.65 a day (2017 PPP) (%),SI.POV.LMIC.GP,15.8
Sudan,SDN,Poverty gap at $6.85 a day (2017 PPP) (%),SI.POV.UMIC.GP,42.1
Sudan,SDN,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,15.3
Sudan,SDN,Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),SI.POV.LMIC,49.7
Sudan,SDN,Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population),SI.POV.UMIC,86.2
Sudan,SDN,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..
Sudan,SDN,Pregnant women receiving prenatal care (%),SH.STA.ANVC.ZS,79.1
Sudan,SDN,Prevalence of anemia among children (% of children ages 6-59 months),SH.ANM.CHLD.ZS,51.6
Sudan,SDN,Prevalence of anemia among non-pregnant women (% of women ages 15-49),SH.ANM.NPRG.ZS,36.3
Sudan,SDN,Prevalence of anemia among pregnant women (%),SH.PRG.ANEM,37.7
Sudan,SDN,Prevalence of anemia among women of reproductive age (% of women ages 15-49),SH.ANM.ALLW.ZS,36.4
Sudan,SDN,Prevalence of current tobacco use (% of adults),SH.PRV.SMOK,..
Sudan,SDN,"Prevalence of current tobacco use, females (% of female adults)",SH.PRV.SMOK.FE,..
Sudan,SDN,"Prevalence of current tobacco use, males (% of male adults)",SH.PRV.SMOK.MA,..
Sudan,SDN,"Prevalence of HIV, female (% ages 15-24)",SH.HIV.1524.FE.ZS,0.1
Sudan,SDN,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,0.1
Sudan,SDN,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.2
Sudan,SDN,Prevalence of moderate or severe food insecurity in the population (%),SN.ITK.MSFI.ZS,..
Sudan,SDN,"Prevalence of overweight (modeled estimate, % of children under 5)",SH.STA.OWGH.ME.ZS,2.4
Sudan,SDN,"Prevalence of overweight, weight for height (% of children under 5)",SH.STA.OWGH.ZS,3
Sudan,SDN,"Prevalence of overweight, weight for height, female (% of children under 5)",SH.STA.OWGH.FE.ZS,2.8
Sudan,SDN,"Prevalence of overweight, weight for height, male (% of children under 5)",SH.STA.OWGH.MA.ZS,3.2
Sudan,SDN,Prevalence of severe food insecurity in the population (%),SN.ITK.SVFI.ZS,..
Sudan,SDN,"Prevalence of severe wasting, weight for height (% of children under 5)",SH.SVR.WAST.ZS,4.5
Sudan,SDN,"Prevalence of severe wasting, weight for height, female (% of children under 5)",SH.SVR.WAST.FE.ZS,3.8
Sudan,SDN,"Prevalence of severe wasting, weight for height, male (% of children under 5)",SH.SVR.WAST.MA.ZS,5.1
Sudan,SDN,"Prevalence of stunting, height for age (% of children under 5)",SH.STA.STNT.ZS,38.2
Sudan,SDN,"Prevalence of stunting, height for age (modeled estimate, % of children under 5)",SH.STA.STNT.ME.ZS,35.5
Sudan,SDN,"Prevalence of stunting, height for age, female (% of children under 5)",SH.STA.STNT.FE.ZS,36.1
Sudan,SDN,"Prevalence of stunting, height for age, male (% of children under 5)",SH.STA.STNT.MA.ZS,40.3
Sudan,SDN,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,11.1
Sudan,SDN,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,33
Sudan,SDN,"Prevalence of underweight, weight for age, female (% of children under 5)",SH.STA.MALN.FE.ZS,31.5
Sudan,SDN,"Prevalence of underweight, weight for age, male (% of children under 5)",SH.STA.MALN.MA.ZS,34.6
Sudan,SDN,"Prevalence of wasting, weight for height (% of children under 5)",SH.STA.WAST.ZS,16.3
Sudan,SDN,"Prevalence of wasting, weight for height, female (% of children under 5)",SH.STA.WAST.FE.ZS,15.7
Sudan,SDN,"Prevalence of wasting, weight for height, male (% of children under 5)",SH.STA.WAST.MA.ZS,16.9
Sudan,SDN,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,55.07447815
Sudan,SDN,"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,61.34743881
Sudan,SDN,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,58.2490387
Sudan,SDN,"Primary education, pupils (% female)",SE.PRM.ENRL.FE.ZS,47.36169
Sudan,SDN,"Primary education, teachers (% female)",SE.PRM.TCHR.FE.ZS,..
Sudan,SDN,Progression to secondary school (%),SE.SEC.PROG.ZS,94.25343
Sudan,SDN,"Progression to secondary school, female (%)",SE.SEC.PROG.FE.ZS,94.43256
Sudan,SDN,"Progression to secondary school, male (%)",SE.SEC.PROG.MA.ZS,94.09441
Sudan,SDN,Proportion of people living below 50 percent of median income (%),SI.DST.50MD,9.7
Sudan,SDN,"Repeaters, primary, female (% of female enrollment)",SE.PRM.REPT.FE.ZS,3.50829
Sudan,SDN,"Repeaters, primary, male (% of male enrollment)",SE.PRM.REPT.MA.ZS,3.78698
Sudan,SDN,"Repeaters, primary, total (% of total enrollment)",SE.PRM.REPT.ZS,3.65499
Sudan,SDN,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..
Sudan,SDN,Risk of catastrophic expenditure for surgical care (% of people at risk),SH.SGR.CRSK.ZS,63.6
Sudan,SDN,Risk of impoverishing expenditure for surgical care (% of people at risk),SH.SGR.IRSK.ZS,40.1
Sudan,SDN,"School enrollment, preprimary (% gross)",SE.PRE.ENRR,43.20109177
Sudan,SDN,"School enrollment, preprimary, female (% gross)",SE.PRE.ENRR.FE,44.81113052
Sudan,SDN,"School enrollment, preprimary, male (% gross)",SE.PRE.ENRR.MA,41.63479996
Sudan,SDN,"School enrollment, primary (% gross)",SE.PRM.ENRR,72.26756287
Sudan,SDN,"School enrollment, primary (% net)",SE.PRM.NENR,56.31639
Sudan,SDN,"School enrollment, primary, female (% gross)",SE.PRM.ENRR.FE,69.33065033
Sudan,SDN,"School enrollment, primary, female (% net)",SE.PRM.NENR.FE,58.71826
Sudan,SDN,"School enrollment, primary, male (% gross)",SE.PRM.ENRR.MA,75.13115692
Sudan,SDN,"School enrollment, primary, male (% net)",SE.PRM.NENR.MA,53.97449
Sudan,SDN,"School enrollment, primary, private (% of total primary)",SE.PRM.PRIV.ZS,7.0696702
Sudan,SDN,"School enrollment, secondary (% gross)",SE.SEC.ENRR,44.85091019
Sudan,SDN,"School enrollment, secondary (% net)",SE.SEC.NENR,..
Sudan,SDN,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,42.68819046
Sudan,SDN,"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,..
Sudan,SDN,"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,46.9635582
Sudan,SDN,"School enrollment, secondary, male (% net)",SE.SEC.NENR.MA,..
Sudan,SDN,"School enrollment, secondary, private (% of total secondary)",SE.SEC.PRIV.ZS,16.23933029
Sudan,SDN,"School enrollment, tertiary (% gross)",SE.TER.ENRR,16.90434074
Sudan,SDN,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,17.4342804
Sudan,SDN,"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,16.38619041
Sudan,SDN,"Secondary education, general pupils (% female)",SE.SEC.ENRL.GC.FE.ZS,47.31624
Sudan,SDN,"Secondary education, pupils (% female)",SE.SEC.ENRL.FE.ZS,47.03162
Sudan,SDN,"Secondary education, teachers (% female)",SE.SEC.TCHR.FE.ZS,..
Sudan,SDN,"Secondary education, vocational pupils (% female)",SE.SEC.ENRL.VO.FE.ZS,25.0821
Sudan,SDN,"Survey mean consumption or income per capita, bottom 40% of population (2017 PPP $ per day)",SI.SPR.PC40,..
Sudan,SDN,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,67.991171
Sudan,SDN,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,60.8655266
Sudan,SDN,Teenage mothers (% of women ages 15-19 who have had children or are currently pregnant),SP.MTR.1519.ZS,..
Sudan,SDN,"Tertiary education, academic staff (% female)",SE.TER.TCHR.FE.ZS,31.27000046
Sudan,SDN,Trained teachers in lower secondary education (% of total teachers),SE.SEC.TCAQ.LO.ZS,..
Sudan,SDN,"Trained teachers in lower secondary education, female (% of female teachers)",SE.SEC.TCAQ.LO.FE.ZS,..
Sudan,SDN,"Trained teachers in lower secondary education, male (% of male teachers)",SE.SEC.TCAQ.LO.MA.ZS,..
Sudan,SDN,Trained teachers in preprimary education (% of total teachers),SE.PRE.TCAQ.ZS,..
Sudan,SDN,"Trained teachers in preprimary education, female (% of female teachers)",SE.PRE.TCAQ.FE.ZS,..
Sudan,SDN,"Trained teachers in preprimary education, male (% of male teachers)",SE.PRE.TCAQ.MA.ZS,..
Sudan,SDN,Trained teachers in primary education (% of total teachers),SE.PRM.TCAQ.ZS,..
Sudan,SDN,"Trained teachers in primary education, female (% of female teachers)",SE.PRM.TCAQ.FE.ZS,..
Sudan,SDN,"Trained teachers in primary education, male (% of male teachers)",SE.PRM.TCAQ.MA.ZS,..
Sudan,SDN,Trained teachers in secondary education (% of total teachers),SE.SEC.TCAQ.ZS,..
Sudan,SDN,"Trained teachers in secondary education, female (% of female teachers)",SE.SEC.TCAQ.FE.ZS,..
Sudan,SDN,"Trained teachers in secondary education, male (% of male teachers)",SE.SEC.TCAQ.MA.ZS,..
Sudan,SDN,Trained teachers in upper secondary education (% of total teachers),SE.SEC.TCAQ.UP.ZS,69.69721222
Sudan,SDN,"Trained teachers in upper secondary education, female (% of female teachers)",SE.SEC.TCAQ.UP.FE.ZS,71.4940567
Sudan,SDN,"Trained teachers in upper secondary education, male (% of male teachers)",SE.SEC.TCAQ.UP.MA.ZS,68.07791901
Sudan,SDN,"Tuberculosis case detection rate (%, all forms)",SH.TBS.DTEC.ZS,54
Sudan,SDN,Tuberculosis treatment success rate (% of new cases),SH.TBS.CURE.ZS,82
Sudan,SDN,Unmet need for contraception (% of married women ages 15-49),SP.UWT.TFRT,26.57926083
Sudan,SDN,Use of insecticide-treated bed nets (% of under-5 population),SH.MLR.NETS.ZS,..
Sudan,SDN,Vitamin A supplementation coverage rate (% of children ages 6-59 months),SN.ITK.VITA.ZS,99
Sudan,SDN,Women who were first married by age 15 (% of women ages 20-24),SP.M15.2024.FE.ZS,11.875164
Sudan,SDN,Women who were first married by age 18 (% of women ages 20-24),SP.M18.2024.FE.ZS,34.19883
Sudan,SDN,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,47.7
Syrian Arab Republic,SYR,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,..
Syrian Arab Republic,SYR,"Adjusted net enrollment rate, primary, female (% of primary school age children)",SE.PRM.TENR.FE,..
Syrian Arab Republic,SYR,"Adjusted net enrollment rate, primary, male (% of primary school age children)",SE.PRM.TENR.MA,..
Syrian Arab Republic,SYR,Adolescents out of school (% of lower secondary school age),SE.SEC.UNER.LO.ZS,..
Syrian Arab Republic,SYR,"Adolescents out of school, female (% of female lower secondary school age)",SE.SEC.UNER.LO.FE.ZS,..
Syrian Arab Republic,SYR,"Adolescents out of school, male (% of male lower secondary school age)",SE.SEC.UNER.LO.MA.ZS,..
Syrian Arab Republic,SYR,Age dependency ratio (% of working-age population),SP.POP.DPND,60.79084261
Syrian Arab Republic,SYR,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,6.180699181
Syrian Arab Republic,SYR,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,54.61014343
Syrian Arab Republic,SYR,"Annualized average growth rate in per capita real survey mean consumption or income, bottom 40% of population (%)",SI.SPR.PC40.ZG,..
Syrian Arab Republic,SYR,"Annualized average growth rate in per capita real survey mean consumption or income, total population (%)",SI.SPR.PCAP.ZG,..
Syrian Arab Republic,SYR,Antiretroviral therapy coverage (% of people living with HIV),SH.HIV.ARTC.ZS,18
Syrian Arab Republic,SYR,Antiretroviral therapy coverage for PMTCT (% of pregnant women living with HIV),SH.HIV.PMTC.ZS,..
Syrian Arab Republic,SYR,ARI treatment (% of children under 5 taken to a health provider),SH.STA.ARIC.ZS,..
Syrian Arab Republic,SYR,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,..
Syrian Arab Republic,SYR,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,..
Syrian Arab Republic,SYR,"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,..
Syrian Arab Republic,SYR,"Cause of death, by non-communicable diseases (% of total)",SH.DTH.NCOM.ZS,..
Syrian Arab Republic,SYR,Children out of school (% of primary school age),SE.PRM.UNER.ZS,..
Syrian Arab Republic,SYR,"Children out of school, female (% of female primary school age)",SE.PRM.UNER.FE.ZS,..
Syrian Arab Republic,SYR,"Children out of school, male (% of male primary school age)",SE.PRM.UNER.MA.ZS,..
Syrian Arab Republic,SYR,Children with fever receiving antimalarial drugs (% of children under age 5 with fever),SH.MLR.TRET.ZS,..
Syrian Arab Republic,SYR,Completeness of birth registration (%),SP.REG.BRTH.ZS,..
Syrian Arab Republic,SYR,"Completeness of birth registration, female (%)",SP.REG.BRTH.FE.ZS,..
Syrian Arab Republic,SYR,"Completeness of birth registration, male (%)",SP.REG.BRTH.MA.ZS,..
Syrian Arab Republic,SYR,"Completeness of birth registration, rural (%)",SP.REG.BRTH.RU.ZS,..
Syrian Arab Republic,SYR,"Completeness of birth registration, urban (%)",SP.REG.BRTH.UR.ZS,..
Syrian Arab Republic,SYR,Completeness of death registration with cause-of-death information (%),SP.REG.DTHS.ZS,..
Syrian Arab Republic,SYR,"Condom use, population ages 15-24, female (% of females ages 15-24)",SH.CON.1524.FE.ZS,..
Syrian Arab Republic,SYR,"Condom use, population ages 15-24, male (% of males ages 15-24)",SH.CON.1524.MA.ZS,..
Syrian Arab Republic,SYR,Consumption of iodized salt (% of households),SN.ITK.SALT.ZS,..
Syrian Arab Republic,SYR,"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,..
Syrian Arab Republic,SYR,"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,..
Syrian Arab Republic,SYR,"Current education expenditure, primary (% of total expenditure in primary public institutions)",SE.XPD.CPRM.ZS,..
Syrian Arab Republic,SYR,"Current education expenditure, secondary (% of total expenditure in secondary public institutions)",SE.XPD.CSEC.ZS,..
Syrian Arab Republic,SYR,"Current education expenditure, tertiary (% of total expenditure in tertiary public institutions)",SE.XPD.CTER.ZS,..
Syrian Arab Republic,SYR,"Current education expenditure, total (% of total expenditure in public institutions)",SE.XPD.CTOT.ZS,..
Syrian Arab Republic,SYR,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..
Syrian Arab Republic,SYR,Demand for family planning satisfied by modern methods (% of married women with demand for family planning),SH.FPL.SATM.ZS,..
Syrian Arab Republic,SYR,Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,..
Syrian Arab Republic,SYR,Diarrhea treatment (% of children under 5 receiving oral rehydration and continued feeding),SH.STA.ORCF.ZS,..
Syrian Arab Republic,SYR,Diarrhea treatment (% of children under 5 who received ORS packet),SH.STA.ORTH,..
Syrian Arab Republic,SYR,Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,..
Syrian Arab Republic,SYR,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,..
Syrian Arab Republic,SYR,Domestic general government health expenditure (% of general government expenditure),SH.XPD.GHED.GE.ZS,..
Syrian Arab Republic,SYR,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,..
Syrian Arab Republic,SYR,"Educational attainment, at least Bachelor's or equivalent, population 25+, female (%) (cumulative)",SE.TER.CUAT.BA.FE.ZS,..
Syrian Arab Republic,SYR,"Educational attainment, at least Bachelor's or equivalent, population 25+, male (%) (cumulative)",SE.TER.CUAT.BA.MA.ZS,..
Syrian Arab Republic,SYR,"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.BA.ZS,..
Syrian Arab Republic,SYR,"Educational attainment, at least completed lower secondary, population 25+, female (%) (cumulative)",SE.SEC.CUAT.LO.FE.ZS,..
Syrian Arab Republic,SYR,"Educational attainment, at least completed lower secondary, population 25+, male (%) (cumulative)",SE.SEC.CUAT.LO.MA.ZS,..
Syrian Arab Republic,SYR,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.LO.ZS,..
Syrian Arab Republic,SYR,"Educational attainment, at least completed post-secondary, population 25+, female (%) (cumulative)",SE.SEC.CUAT.PO.FE.ZS,..
Syrian Arab Republic,SYR,"Educational attainment, at least completed post-secondary, population 25+, male (%) (cumulative)",SE.SEC.CUAT.PO.MA.ZS,..
Syrian Arab Republic,SYR,"Educational attainment, at least completed post-secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.PO.ZS,..
Syrian Arab Republic,SYR,"Educational attainment, at least completed primary, population 25+ years, female (%) (cumulative)",SE.PRM.CUAT.FE.ZS,..
Syrian Arab Republic,SYR,"Educational attainment, at least completed primary, population 25+ years, male (%) (cumulative)",SE.PRM.CUAT.MA.ZS,..
Syrian Arab Republic,SYR,"Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)",SE.PRM.CUAT.ZS,..
Syrian Arab Republic,SYR,"Educational attainment, at least completed short-cycle tertiary, population 25+, female (%) (cumulative)",SE.TER.CUAT.ST.FE.ZS,..
Syrian Arab Republic,SYR,"Educational attainment, at least completed short-cycle tertiary, population 25+, male (%) (cumulative)",SE.TER.CUAT.ST.MA.ZS,..
Syrian Arab Republic,SYR,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,..
Syrian Arab Republic,SYR,"Educational attainment, at least completed upper secondary, population 25+, female (%) (cumulative)",SE.SEC.CUAT.UP.FE.ZS,..
Syrian Arab Republic,SYR,"Educational attainment, at least completed upper secondary, population 25+, male (%) (cumulative)",SE.SEC.CUAT.UP.MA.ZS,..
Syrian Arab Republic,SYR,"Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.UP.ZS,..
Syrian Arab Republic,SYR,"Educational attainment, at least Master's or equivalent, population 25+, female (%) (cumulative)",SE.TER.CUAT.MS.FE.ZS,..
Syrian Arab Republic,SYR,"Educational attainment, at least Master's or equivalent, population 25+, male (%) (cumulative)",SE.TER.CUAT.MS.MA.ZS,..
Syrian Arab Republic,SYR,"Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.MS.ZS,..
Syrian Arab Republic,SYR,"Educational attainment, Doctoral or equivalent, population 25+, female (%) (cumulative)",SE.TER.CUAT.DO.FE.ZS,..
Syrian Arab Republic,SYR,"Educational attainment, Doctoral or equivalent, population 25+, male (%) (cumulative)",SE.TER.CUAT.DO.MA.ZS,..
Syrian Arab Republic,SYR,"Educational attainment, Doctoral or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.DO.ZS,..
Syrian Arab Republic,SYR,Exclusive breastfeeding (% of children under 6 months),SH.STA.BFED.ZS,..
Syrian Arab Republic,SYR,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,..
Syrian Arab Republic,SYR,Expenditure on secondary education (% of government expenditure on education),SE.XPD.SECO.ZS,..
Syrian Arab Republic,SYR,Expenditure on tertiary education (% of government expenditure on education),SE.XPD.TERT.ZS,..
Syrian Arab Republic,SYR,External health expenditure (% of current health expenditure),SH.XPD.EHEX.CH.ZS,..
Syrian Arab Republic,SYR,Female genital mutilation prevalence (%),SH.STA.FGMS.ZS,..
Syrian Arab Republic,SYR,Female headed households (% of households with a female head),SP.HOU.FEMA.ZS,..
Syrian Arab Republic,SYR,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..
Syrian Arab Republic,SYR,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,..
Syrian Arab Republic,SYR,"Government expenditure per student, primary (% of GDP per capita)",SE.XPD.PRIM.PC.ZS,..
Syrian Arab Republic,SYR,"Government expenditure per student, secondary (% of GDP per capita)",SE.XPD.SECO.PC.ZS,..
Syrian Arab Republic,SYR,"Government expenditure per student, tertiary (% of GDP per capita)",SE.XPD.TERT.PC.ZS,..
Syrian Arab Republic,SYR,"Gross intake ratio in first grade of primary education, female (% of relevant age group)",SE.PRM.GINT.FE.ZS,..
Syrian Arab Republic,SYR,"Gross intake ratio in first grade of primary education, male (% of relevant age group)",SE.PRM.GINT.MA.ZS,..
Syrian Arab Republic,SYR,"Gross intake ratio in first grade of primary education, total (% of relevant age group)",SE.PRM.GINT.ZS,..
Syrian Arab Republic,SYR,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,..
Syrian Arab Republic,SYR,ICT goods exports (% of total goods exports),TX.VAL.ICTG.ZS.UN,..
Syrian Arab Republic,SYR,ICT goods imports (% total goods imports),TM.VAL.ICTG.ZS.UN,..
Syrian Arab Republic,SYR,"ICT service exports (% of service exports, BoP)",BX.GSR.CCIS.ZS,..
Syrian Arab Republic,SYR,"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,43
Syrian Arab Republic,SYR,"Immunization, HepB3 (% of one-year-old children)",SH.IMM.HEPB,47
Syrian Arab Republic,SYR,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,54
Syrian Arab Republic,SYR,Income share held by fourth 20%,SI.DST.04TH.20,..
Syrian Arab Republic,SYR,Income share held by highest 10%,SI.DST.10TH.10,..
Syrian Arab Republic,SYR,Income share held by highest 20%,SI.DST.05TH.20,..
Syrian Arab Republic,SYR,Income share held by lowest 10%,SI.DST.FRST.10,..
Syrian Arab Republic,SYR,Income share held by lowest 20%,SI.DST.FRST.20,..
Syrian Arab Republic,SYR,Income share held by second 20%,SI.DST.02ND.20,..
Syrian Arab Republic,SYR,Income share held by third 20%,SI.DST.03RD.20,..
Syrian Arab Republic,SYR,Individuals using the Internet (% of population),IT.NET.USER.ZS,28.09
Syrian Arab Republic,SYR,Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,0.092316342
Syrian Arab Republic,SYR,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,..
Syrian Arab Republic,SYR,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,..
Syrian Arab Republic,SYR,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..
Syrian Arab Republic,SYR,"Literacy rate, youth female (% of females ages 15-24)",SE.ADT.1524.LT.FE.ZS,..
Syrian Arab Republic,SYR,"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,..
Syrian Arab Republic,SYR,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,..
Syrian Arab Republic,SYR,Low-birthweight babies (% of births),SH.STA.BRTW.ZS,..
Syrian Arab Republic,SYR,"Lower secondary completion rate, female (% of relevant age group)",SE.SEC.CMPT.LO.FE.ZS,..
Syrian Arab Republic,SYR,"Lower secondary completion rate, male (% of relevant age group)",SE.SEC.CMPT.LO.MA.ZS,..
Syrian Arab Republic,SYR,"Lower secondary completion rate, total (% of relevant age group)",SE.SEC.CMPT.LO.ZS,..
Syrian Arab Republic,SYR,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,21.8
Syrian Arab Republic,SYR,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70, female (%)",SH.DYN.NCOM.FE.ZS,18.2
Syrian Arab Republic,SYR,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70, male (%)",SH.DYN.NCOM.MA.ZS,25.3
Syrian Arab Republic,SYR,Multidimensional poverty headcount ratio (% of total population),SI.POV.MDIM,..
Syrian Arab Republic,SYR,"Multidimensional poverty headcount ratio, children (% of population ages 0-17)",SI.POV.MDIM.17,..
Syrian Arab Republic,SYR,"Multidimensional poverty headcount ratio, female (% of female population)",SI.POV.MDIM.FE,..
Syrian Arab Republic,SYR,"Multidimensional poverty headcount ratio, household (% of total households)",SI.POV.MDIM.HH,..
Syrian Arab Republic,SYR,"Multidimensional poverty headcount ratio, male (% of male population)",SI.POV.MDIM.MA,..
Syrian Arab Republic,SYR,Net intake rate in grade 1 (% of official school-age population),SE.PRM.NINT.ZS,..
Syrian Arab Republic,SYR,"Net intake rate in grade 1, female (% of official school-age population)",SE.PRM.NINT.FE.ZS,..
Syrian Arab Republic,SYR,"Net intake rate in grade 1, male (% of official school-age population)",SE.PRM.NINT.MA.ZS,..
Syrian Arab Republic,SYR,Newborns protected against tetanus (%),SH.VAC.TTNS.ZS,92
Syrian Arab Republic,SYR,Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,..
Syrian Arab Republic,SYR,"Over-age students, primary (% of enrollment)",SE.PRM.OENR.ZS,..
Syrian Arab Republic,SYR,"Over-age students, primary, female (% of female enrollment)",SE.PRM.OENR.FE.ZS,..
Syrian Arab Republic,SYR,"Over-age students, primary, male (% of male enrollment)",SE.PRM.OENR.MA.ZS,..
Syrian Arab Republic,SYR,People practicing open defecation (% of population),SH.STA.ODFC.ZS,0.699927529
Syrian Arab Republic,SYR,"People practicing open defecation, rural (% of rural population)",SH.STA.ODFC.RU.ZS,1.387221967
Syrian Arab Republic,SYR,"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,0.05266959
Syrian Arab Republic,SYR,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,93.34600506
Syrian Arab Republic,SYR,"People using at least basic drinking water services, rural (% of rural population)",SH.H2O.BASW.RU.ZS,91.09344128
Syrian Arab Republic,SYR,"People using at least basic drinking water services, urban (% of urban population)",SH.H2O.BASW.UR.ZS,95.46735176
Syrian Arab Republic,SYR,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,90.19673733
Syrian Arab Republic,SYR,"People using at least basic sanitation services, rural (% of rural population)",SH.STA.BASS.RU.ZS,88.69064492
Syrian Arab Republic,SYR,"People using at least basic sanitation services, urban (% of urban population)",SH.STA.BASS.UR.ZS,91.61509636
Syrian Arab Republic,SYR,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,..
Syrian Arab Republic,SYR,"People using safely managed drinking water services, rural (% of rural population)",SH.H2O.SMDW.RU.ZS,..
Syrian Arab Republic,SYR,"People using safely managed drinking water services, urban (% of urban population)",SH.H2O.SMDW.UR.ZS,..
