Country Name,Country Code,Series Name,Series Code,2015 [YR2015]
Mozambique,MOZ,"Population ages 10-14, female (% of female population)",SP.POP.1014.FE.5Y,12.84282259
Mozambique,MOZ,"Population ages 10-14, male (% of male population)",SP.POP.1014.MA.5Y,13.56140274
Mozambique,MOZ,"Population ages 15-19, female (% of female population)",SP.POP.1519.FE.5Y,10.67185626
Mozambique,MOZ,"Population ages 15-19, male (% of male population)",SP.POP.1519.MA.5Y,11.16574822
Mozambique,MOZ,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,51.67990521
Mozambique,MOZ,"Population ages 15-64, female (% of female population)",SP.POP.1564.FE.ZS,52.48487039
Mozambique,MOZ,"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,50.82216382
Mozambique,MOZ,"Population ages 20-24, female (% of female population)",SP.POP.2024.FE.5Y,8.833098697
Mozambique,MOZ,"Population ages 20-24, male (% of male population)",SP.POP.2024.MA.5Y,9.161652296
Mozambique,MOZ,"Population ages 25-29, female (% of female population)",SP.POP.2529.FE.5Y,7.360392282
Mozambique,MOZ,"Population ages 25-29, male (% of male population)",SP.POP.2529.MA.5Y,7.578369388
Mozambique,MOZ,"Population ages 30-34, female (% of female population)",SP.POP.3034.FE.5Y,6.276317722
Mozambique,MOZ,"Population ages 30-34, male (% of male population)",SP.POP.3034.MA.5Y,6.231405683
Mozambique,MOZ,"Population ages 35-39, female (% of female population)",SP.POP.3539.FE.5Y,5.110192765
Mozambique,MOZ,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,4.886030731
Mozambique,MOZ,"Population ages 40-44, female (% of female population)",SP.POP.4044.FE.5Y,4.176928641
Mozambique,MOZ,"Population ages 40-44, male (% of male population)",SP.POP.4044.MA.5Y,3.65286138
Mozambique,MOZ,"Population ages 45-49, female (% of female population)",SP.POP.4549.FE.5Y,3.422546712
Mozambique,MOZ,"Population ages 45-49, male (% of male population)",SP.POP.4549.MA.5Y,2.751000264
Mozambique,MOZ,"Population ages 50-54, female (% of female population)",SP.POP.5054.FE.5Y,2.710924753
Mozambique,MOZ,"Population ages 50-54, male (% of male population)",SP.POP.5054.MA.5Y,2.238444465
Mozambique,MOZ,"Population ages 55-59, female (% of female population)",SP.POP.5559.FE.5Y,2.146629349
Mozambique,MOZ,"Population ages 55-59, male (% of male population)",SP.POP.5559.MA.5Y,1.760191958
Mozambique,MOZ,"Population ages 60-64, female (% of female population)",SP.POP.6064.FE.5Y,1.775983205
Mozambique,MOZ,"Population ages 60-64, male (% of male population)",SP.POP.6064.MA.5Y,1.396459436
Mozambique,MOZ,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,2.899940618
Mozambique,MOZ,"Population ages 65 and above, female (% of female population)",SP.POP.65UP.FE.ZS,3.510862359
Mozambique,MOZ,"Population ages 65 and above, male (% of male population)",SP.POP.65UP.MA.ZS,2.248992861
Mozambique,MOZ,"Population ages 65-69, female (% of female population)",SP.POP.6569.FE.5Y,1.416304832
Mozambique,MOZ,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,1.018267744
Mozambique,MOZ,"Population ages 70-74, female (% of female population)",SP.POP.7074.FE.5Y,1.014196238
Mozambique,MOZ,"Population ages 70-74, male (% of male population)",SP.POP.7074.MA.5Y,0.657346091
Mozambique,MOZ,"Population ages 75-79, female (% of female population)",SP.POP.7579.FE.5Y,0.644109235
Mozambique,MOZ,"Population ages 75-79, male (% of male population)",SP.POP.7579.MA.5Y,0.367536361
Mozambique,MOZ,"Population ages 80 and above, female (% of female population)",SP.POP.80UP.FE.5Y,0.436252053
Mozambique,MOZ,"Population ages 80 and above, male (% of male population)",SP.POP.80UP.MA.5Y,0.205842666
Mozambique,MOZ,Population growth (annual %),SP.POP.GROW,2.834746761
Mozambique,MOZ,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,51.58628239
Mozambique,MOZ,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,48.41371761
Mozambique,MOZ,Poverty gap at $2.15 a day (2017 PPP) (%),SI.POV.GAPS,..
Mozambique,MOZ,Poverty gap at $3.65 a day (2017 PPP) (%),SI.POV.LMIC.GP,..
Mozambique,MOZ,Poverty gap at $6.85 a day (2017 PPP) (%),SI.POV.UMIC.GP,..
Mozambique,MOZ,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,..
Mozambique,MOZ,Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),SI.POV.LMIC,..
Mozambique,MOZ,Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population),SI.POV.UMIC,..
Mozambique,MOZ,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..
Mozambique,MOZ,Pregnant women receiving prenatal care (%),SH.STA.ANVC.ZS,87.2
Mozambique,MOZ,Prevalence of anemia among children (% of children ages 6-59 months),SH.ANM.CHLD.ZS,65.5
Mozambique,MOZ,Prevalence of anemia among non-pregnant women (% of women ages 15-49),SH.ANM.NPRG.ZS,48.4
Mozambique,MOZ,Prevalence of anemia among pregnant women (%),SH.PRG.ANEM,47.8
Mozambique,MOZ,Prevalence of anemia among women of reproductive age (% of women ages 15-49),SH.ANM.ALLW.ZS,48.3
Mozambique,MOZ,Prevalence of current tobacco use (% of adults),SH.PRV.SMOK,17
Mozambique,MOZ,"Prevalence of current tobacco use, females (% of female adults)",SH.PRV.SMOK.FE,7.2
Mozambique,MOZ,"Prevalence of current tobacco use, males (% of male adults)",SH.PRV.SMOK.MA,26.7
Mozambique,MOZ,"Prevalence of HIV, female (% ages 15-24)",SH.HIV.1524.FE.ZS,..
Mozambique,MOZ,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,..
Mozambique,MOZ,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,..
Mozambique,MOZ,Prevalence of moderate or severe food insecurity in the population (%),SN.ITK.MSFI.ZS,..
Mozambique,MOZ,"Prevalence of overweight (modeled estimate, % of children under 5)",SH.STA.OWGH.ME.ZS,5.6
Mozambique,MOZ,"Prevalence of overweight, weight for height (% of children under 5)",SH.STA.OWGH.ZS,7
Mozambique,MOZ,"Prevalence of overweight, weight for height, female (% of children under 5)",SH.STA.OWGH.FE.ZS,6.4
Mozambique,MOZ,"Prevalence of overweight, weight for height, male (% of children under 5)",SH.STA.OWGH.MA.ZS,7.6
Mozambique,MOZ,Prevalence of severe food insecurity in the population (%),SN.ITK.SVFI.ZS,..
Mozambique,MOZ,"Prevalence of severe wasting, weight for height (% of children under 5)",SH.SVR.WAST.ZS,1.7
Mozambique,MOZ,"Prevalence of severe wasting, weight for height, female (% of children under 5)",SH.SVR.WAST.FE.ZS,1.7
Mozambique,MOZ,"Prevalence of severe wasting, weight for height, male (% of children under 5)",SH.SVR.WAST.MA.ZS,1.7
Mozambique,MOZ,"Prevalence of stunting, height for age (% of children under 5)",SH.STA.STNT.ZS,42.3
Mozambique,MOZ,"Prevalence of stunting, height for age (modeled estimate, % of children under 5)",SH.STA.STNT.ME.ZS,41.7
Mozambique,MOZ,"Prevalence of stunting, height for age, female (% of children under 5)",SH.STA.STNT.FE.ZS,38
Mozambique,MOZ,"Prevalence of stunting, height for age, male (% of children under 5)",SH.STA.STNT.MA.ZS,46.8
Mozambique,MOZ,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,29.7
Mozambique,MOZ,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,15.6
Mozambique,MOZ,"Prevalence of underweight, weight for age, female (% of children under 5)",SH.STA.MALN.FE.ZS,14.6
Mozambique,MOZ,"Prevalence of underweight, weight for age, male (% of children under 5)",SH.STA.MALN.MA.ZS,16.7
Mozambique,MOZ,"Prevalence of wasting, weight for height (% of children under 5)",SH.STA.WAST.ZS,4.4
Mozambique,MOZ,"Prevalence of wasting, weight for height, female (% of children under 5)",SH.STA.WAST.FE.ZS,4.6
Mozambique,MOZ,"Prevalence of wasting, weight for height, male (% of children under 5)",SH.STA.WAST.MA.ZS,4.2
Mozambique,MOZ,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,45.75094986
Mozambique,MOZ,"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,52.18529892
Mozambique,MOZ,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,48.95317841
Mozambique,MOZ,"Primary education, pupils (% female)",SE.PRM.ENRL.FE.ZS,47.67912
Mozambique,MOZ,"Primary education, teachers (% female)",SE.PRM.TCHR.FE.ZS,43.10031891
Mozambique,MOZ,Progression to secondary school (%),SE.SEC.PROG.ZS,73.91133
Mozambique,MOZ,"Progression to secondary school, female (%)",SE.SEC.PROG.FE.ZS,75.53374
Mozambique,MOZ,"Progression to secondary school, male (%)",SE.SEC.PROG.MA.ZS,72.48739
Mozambique,MOZ,Proportion of people living below 50 percent of median income (%),SI.DST.50MD,..
Mozambique,MOZ,"Repeaters, primary, female (% of female enrollment)",SE.PRM.REPT.FE.ZS,5.80001
Mozambique,MOZ,"Repeaters, primary, male (% of male enrollment)",SE.PRM.REPT.MA.ZS,6.51336
Mozambique,MOZ,"Repeaters, primary, total (% of total enrollment)",SE.PRM.REPT.ZS,6.17328
Mozambique,MOZ,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,0.313120008
Mozambique,MOZ,Risk of catastrophic expenditure for surgical care (% of people at risk),SH.SGR.CRSK.ZS,23.3
Mozambique,MOZ,Risk of impoverishing expenditure for surgical care (% of people at risk),SH.SGR.IRSK.ZS,67.4
Mozambique,MOZ,"School enrollment, preprimary (% gross)",SE.PRE.ENRR,..
Mozambique,MOZ,"School enrollment, preprimary, female (% gross)",SE.PRE.ENRR.FE,..
Mozambique,MOZ,"School enrollment, preprimary, male (% gross)",SE.PRE.ENRR.MA,..
Mozambique,MOZ,"School enrollment, primary (% gross)",SE.PRM.ENRR,108.6291428
Mozambique,MOZ,"School enrollment, primary (% net)",SE.PRM.NENR,91.51459
Mozambique,MOZ,"School enrollment, primary, female (% gross)",SE.PRM.ENRR.FE,103.4297714
Mozambique,MOZ,"School enrollment, primary, female (% net)",SE.PRM.NENR.FE,88.76509
Mozambique,MOZ,"School enrollment, primary, male (% gross)",SE.PRM.ENRR.MA,113.8443222
Mozambique,MOZ,"School enrollment, primary, male (% net)",SE.PRM.NENR.MA,94.27246
Mozambique,MOZ,"School enrollment, primary, private (% of total primary)",SE.PRM.PRIV.ZS,1.636919975
Mozambique,MOZ,"School enrollment, secondary (% gross)",SE.SEC.ENRR,33.56938934
Mozambique,MOZ,"School enrollment, secondary (% net)",SE.SEC.NENR,19.27829
Mozambique,MOZ,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,31.94549942
Mozambique,MOZ,"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,19.3244
Mozambique,MOZ,"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,35.21715927
Mozambique,MOZ,"School enrollment, secondary, male (% net)",SE.SEC.NENR.MA,19.23149
Mozambique,MOZ,"School enrollment, secondary, private (% of total secondary)",SE.SEC.PRIV.ZS,10.59611034
Mozambique,MOZ,"School enrollment, tertiary (% gross)",SE.TER.ENRR,6.659150124
Mozambique,MOZ,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,5.583680153
Mozambique,MOZ,"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,7.76060009
Mozambique,MOZ,"Secondary education, general pupils (% female)",SE.SEC.ENRL.GC.FE.ZS,48.62981
Mozambique,MOZ,"Secondary education, pupils (% female)",SE.SEC.ENRL.FE.ZS,47.9285
Mozambique,MOZ,"Secondary education, teachers (% female)",SE.SEC.TCHR.FE.ZS,21.33135986
Mozambique,MOZ,"Secondary education, vocational pupils (% female)",SE.SEC.ENRL.VO.FE.ZS,34.27198
Mozambique,MOZ,"Survey mean consumption or income per capita, bottom 40% of population (2017 PPP $ per day)",SI.SPR.PC40,..
Mozambique,MOZ,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,55.5694724
Mozambique,MOZ,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,42.03516
Mozambique,MOZ,Teenage mothers (% of women ages 15-19 who have had children or are currently pregnant),SP.MTR.1519.ZS,46.4
Mozambique,MOZ,"Tertiary education, academic staff (% female)",SE.TER.TCHR.FE.ZS,..
Mozambique,MOZ,Trained teachers in lower secondary education (% of total teachers),SE.SEC.TCAQ.LO.ZS,..
Mozambique,MOZ,"Trained teachers in lower secondary education, female (% of female teachers)",SE.SEC.TCAQ.LO.FE.ZS,..
Mozambique,MOZ,"Trained teachers in lower secondary education, male (% of male teachers)",SE.SEC.TCAQ.LO.MA.ZS,..
Mozambique,MOZ,Trained teachers in preprimary education (% of total teachers),SE.PRE.TCAQ.ZS,..
Mozambique,MOZ,"Trained teachers in preprimary education, female (% of female teachers)",SE.PRE.TCAQ.FE.ZS,..
Mozambique,MOZ,"Trained teachers in preprimary education, male (% of male teachers)",SE.PRE.TCAQ.MA.ZS,..
Mozambique,MOZ,Trained teachers in primary education (% of total teachers),SE.PRM.TCAQ.ZS,93.2438736
Mozambique,MOZ,"Trained teachers in primary education, female (% of female teachers)",SE.PRM.TCAQ.FE.ZS,94.87085724
Mozambique,MOZ,"Trained teachers in primary education, male (% of male teachers)",SE.PRM.TCAQ.MA.ZS,92.01145935
Mozambique,MOZ,Trained teachers in secondary education (% of total teachers),SE.SEC.TCAQ.ZS,84.92604065
Mozambique,MOZ,"Trained teachers in secondary education, female (% of female teachers)",SE.SEC.TCAQ.FE.ZS,85.90499115
Mozambique,MOZ,"Trained teachers in secondary education, male (% of male teachers)",SE.SEC.TCAQ.MA.ZS,84.66059113
Mozambique,MOZ,Trained teachers in upper secondary education (% of total teachers),SE.SEC.TCAQ.UP.ZS,..
Mozambique,MOZ,"Trained teachers in upper secondary education, female (% of female teachers)",SE.SEC.TCAQ.UP.FE.ZS,..
Mozambique,MOZ,"Trained teachers in upper secondary education, male (% of male teachers)",SE.SEC.TCAQ.UP.MA.ZS,..
Mozambique,MOZ,"Tuberculosis case detection rate (%, all forms)",SH.TBS.DTEC.ZS,60
Mozambique,MOZ,Tuberculosis treatment success rate (% of new cases),SH.TBS.CURE.ZS,88
Mozambique,MOZ,Unmet need for contraception (% of married women ages 15-49),SP.UWT.TFRT,23.1
Mozambique,MOZ,Use of insecticide-treated bed nets (% of under-5 population),SH.MLR.NETS.ZS,47.9
Mozambique,MOZ,Vitamin A supplementation coverage rate (% of children ages 6-59 months),SN.ITK.VITA.ZS,99
Mozambique,MOZ,Women who were first married by age 15 (% of women ages 20-24),SP.M15.2024.FE.ZS,16.8
Mozambique,MOZ,Women who were first married by age 18 (% of women ages 20-24),SP.M18.2024.FE.ZS,52.9
Mozambique,MOZ,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,61.8
Myanmar,MMR,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,..
Myanmar,MMR,"Adjusted net enrollment rate, primary, female (% of primary school age children)",SE.PRM.TENR.FE,..
Myanmar,MMR,"Adjusted net enrollment rate, primary, male (% of primary school age children)",SE.PRM.TENR.MA,..
Myanmar,MMR,Adolescents out of school (% of lower secondary school age),SE.SEC.UNER.LO.ZS,..
Myanmar,MMR,"Adolescents out of school, female (% of female lower secondary school age)",SE.SEC.UNER.LO.FE.ZS,..
Myanmar,MMR,"Adolescents out of school, male (% of male lower secondary school age)",SE.SEC.UNER.LO.MA.ZS,..
Myanmar,MMR,Age dependency ratio (% of working-age population),SP.POP.DPND,49.22233655
Myanmar,MMR,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,7.712578502
Myanmar,MMR,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,41.50975805
Myanmar,MMR,"Annualized average growth rate in per capita real survey mean consumption or income, bottom 40% of population (%)",SI.SPR.PC40.ZG,..
Myanmar,MMR,"Annualized average growth rate in per capita real survey mean consumption or income, total population (%)",SI.SPR.PCAP.ZG,..
Myanmar,MMR,Antiretroviral therapy coverage (% of people living with HIV),SH.HIV.ARTC.ZS,41
Myanmar,MMR,Antiretroviral therapy coverage for PMTCT (% of pregnant women living with HIV),SH.HIV.PMTC.ZS,67
Myanmar,MMR,ARI treatment (% of children under 5 taken to a health provider),SH.STA.ARIC.ZS,..
Myanmar,MMR,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,..
Myanmar,MMR,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,25.9983771
Myanmar,MMR,"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,7.54213931
Myanmar,MMR,"Cause of death, by non-communicable diseases (% of total)",SH.DTH.NCOM.ZS,66.45948499
Myanmar,MMR,Children out of school (% of primary school age),SE.PRM.UNER.ZS,..
Myanmar,MMR,"Children out of school, female (% of female primary school age)",SE.PRM.UNER.FE.ZS,..
Myanmar,MMR,"Children out of school, male (% of male primary school age)",SE.PRM.UNER.MA.ZS,..
Myanmar,MMR,Children with fever receiving antimalarial drugs (% of children under age 5 with fever),SH.MLR.TRET.ZS,..
Myanmar,MMR,Completeness of birth registration (%),SP.REG.BRTH.ZS,..
Myanmar,MMR,"Completeness of birth registration, female (%)",SP.REG.BRTH.FE.ZS,..
Myanmar,MMR,"Completeness of birth registration, male (%)",SP.REG.BRTH.MA.ZS,..
Myanmar,MMR,"Completeness of birth registration, rural (%)",SP.REG.BRTH.RU.ZS,..
Myanmar,MMR,"Completeness of birth registration, urban (%)",SP.REG.BRTH.UR.ZS,..
Myanmar,MMR,Completeness of death registration with cause-of-death information (%),SP.REG.DTHS.ZS,..
Myanmar,MMR,"Condom use, population ages 15-24, female (% of females ages 15-24)",SH.CON.1524.FE.ZS,..
Myanmar,MMR,"Condom use, population ages 15-24, male (% of males ages 15-24)",SH.CON.1524.MA.ZS,..
Myanmar,MMR,Consumption of iodized salt (% of households),SN.ITK.SALT.ZS,..
Myanmar,MMR,"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,..
Myanmar,MMR,"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,..
Myanmar,MMR,"Current education expenditure, primary (% of total expenditure in primary public institutions)",SE.XPD.CPRM.ZS,..
Myanmar,MMR,"Current education expenditure, secondary (% of total expenditure in secondary public institutions)",SE.XPD.CSEC.ZS,..
Myanmar,MMR,"Current education expenditure, tertiary (% of total expenditure in tertiary public institutions)",SE.XPD.CTER.ZS,..
Myanmar,MMR,"Current education expenditure, total (% of total expenditure in public institutions)",SE.XPD.CTOT.ZS,..
Myanmar,MMR,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,5.47780514
Myanmar,MMR,Demand for family planning satisfied by modern methods (% of married women with demand for family planning),SH.FPL.SATM.ZS,..
Myanmar,MMR,Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,..
Myanmar,MMR,Diarrhea treatment (% of children under 5 receiving oral rehydration and continued feeding),SH.STA.ORCF.ZS,..
Myanmar,MMR,Diarrhea treatment (% of children under 5 who received ORS packet),SH.STA.ORTH,..
Myanmar,MMR,Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,21.99240685
Myanmar,MMR,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,1.20470119
Myanmar,MMR,Domestic general government health expenditure (% of general government expenditure),SH.XPD.GHED.GE.ZS,4.97641993
Myanmar,MMR,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,70.4500351
Myanmar,MMR,"Educational attainment, at least Bachelor's or equivalent, population 25+, female (%) (cumulative)",SE.TER.CUAT.BA.FE.ZS,..
Myanmar,MMR,"Educational attainment, at least Bachelor's or equivalent, population 25+, male (%) (cumulative)",SE.TER.CUAT.BA.MA.ZS,..
Myanmar,MMR,"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.BA.ZS,..
Myanmar,MMR,"Educational attainment, at least completed lower secondary, population 25+, female (%) (cumulative)",SE.SEC.CUAT.LO.FE.ZS,..
Myanmar,MMR,"Educational attainment, at least completed lower secondary, population 25+, male (%) (cumulative)",SE.SEC.CUAT.LO.MA.ZS,..
Myanmar,MMR,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.LO.ZS,..
Myanmar,MMR,"Educational attainment, at least completed post-secondary, population 25+, female (%) (cumulative)",SE.SEC.CUAT.PO.FE.ZS,..
Myanmar,MMR,"Educational attainment, at least completed post-secondary, population 25+, male (%) (cumulative)",SE.SEC.CUAT.PO.MA.ZS,..
Myanmar,MMR,"Educational attainment, at least completed post-secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.PO.ZS,..
Myanmar,MMR,"Educational attainment, at least completed primary, population 25+ years, female (%) (cumulative)",SE.PRM.CUAT.FE.ZS,..
Myanmar,MMR,"Educational attainment, at least completed primary, population 25+ years, male (%) (cumulative)",SE.PRM.CUAT.MA.ZS,..
Myanmar,MMR,"Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)",SE.PRM.CUAT.ZS,..
Myanmar,MMR,"Educational attainment, at least completed short-cycle tertiary, population 25+, female (%) (cumulative)",SE.TER.CUAT.ST.FE.ZS,..
Myanmar,MMR,"Educational attainment, at least completed short-cycle tertiary, population 25+, male (%) (cumulative)",SE.TER.CUAT.ST.MA.ZS,..
Myanmar,MMR,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,..
Myanmar,MMR,"Educational attainment, at least completed upper secondary, population 25+, female (%) (cumulative)",SE.SEC.CUAT.UP.FE.ZS,..
Myanmar,MMR,"Educational attainment, at least completed upper secondary, population 25+, male (%) (cumulative)",SE.SEC.CUAT.UP.MA.ZS,..
Myanmar,MMR,"Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.UP.ZS,..
Myanmar,MMR,"Educational attainment, at least Master's or equivalent, population 25+, female (%) (cumulative)",SE.TER.CUAT.MS.FE.ZS,..
Myanmar,MMR,"Educational attainment, at least Master's or equivalent, population 25+, male (%) (cumulative)",SE.TER.CUAT.MS.MA.ZS,..
Myanmar,MMR,"Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.MS.ZS,..
Myanmar,MMR,"Educational attainment, Doctoral or equivalent, population 25+, female (%) (cumulative)",SE.TER.CUAT.DO.FE.ZS,..
Myanmar,MMR,"Educational attainment, Doctoral or equivalent, population 25+, male (%) (cumulative)",SE.TER.CUAT.DO.MA.ZS,..
Myanmar,MMR,"Educational attainment, Doctoral or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.DO.ZS,..
Myanmar,MMR,Exclusive breastfeeding (% of children under 6 months),SH.STA.BFED.ZS,..
Myanmar,MMR,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,..
Myanmar,MMR,Expenditure on secondary education (% of government expenditure on education),SE.XPD.SECO.ZS,..
Myanmar,MMR,Expenditure on tertiary education (% of government expenditure on education),SE.XPD.TERT.ZS,..
Myanmar,MMR,External health expenditure (% of current health expenditure),SH.XPD.EHEX.CH.ZS,7.55755806
Myanmar,MMR,Female genital mutilation prevalence (%),SH.STA.FGMS.ZS,..
Myanmar,MMR,Female headed households (% of households with a female head),SP.HOU.FEMA.ZS,..
Myanmar,MMR,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,2.099999905
Myanmar,MMR,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,8.734160423
Myanmar,MMR,"Government expenditure per student, primary (% of GDP per capita)",SE.XPD.PRIM.PC.ZS,..
Myanmar,MMR,"Government expenditure per student, secondary (% of GDP per capita)",SE.XPD.SECO.PC.ZS,..
Myanmar,MMR,"Government expenditure per student, tertiary (% of GDP per capita)",SE.XPD.TERT.PC.ZS,..
Myanmar,MMR,"Gross intake ratio in first grade of primary education, female (% of relevant age group)",SE.PRM.GINT.FE.ZS,..
Myanmar,MMR,"Gross intake ratio in first grade of primary education, male (% of relevant age group)",SE.PRM.GINT.MA.ZS,..
Myanmar,MMR,"Gross intake ratio in first grade of primary education, total (% of relevant age group)",SE.PRM.GINT.ZS,..
Myanmar,MMR,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,0.469787769
Myanmar,MMR,ICT goods exports (% of total goods exports),TX.VAL.ICTG.ZS.UN,0.04074558
Myanmar,MMR,ICT goods imports (% total goods imports),TM.VAL.ICTG.ZS.UN,3.459033499
Myanmar,MMR,"ICT service exports (% of service exports, BoP)",BX.GSR.CCIS.ZS,9.358531362
Myanmar,MMR,"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,89
Myanmar,MMR,"Immunization, HepB3 (% of one-year-old children)",SH.IMM.HEPB,89
Myanmar,MMR,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,84
Myanmar,MMR,Income share held by fourth 20%,SI.DST.04TH.20,20.6
Myanmar,MMR,Income share held by highest 10%,SI.DST.10TH.10,31.7
Myanmar,MMR,Income share held by highest 20%,SI.DST.05TH.20,45.7
Myanmar,MMR,Income share held by lowest 10%,SI.DST.FRST.10,3
Myanmar,MMR,Income share held by lowest 20%,SI.DST.FRST.20,7.3
Myanmar,MMR,Income share held by second 20%,SI.DST.02ND.20,11.3
Myanmar,MMR,Income share held by third 20%,SI.DST.03RD.20,15
Myanmar,MMR,Individuals using the Internet (% of population),IT.NET.USER.ZS,10.9
Myanmar,MMR,Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,0.540113988
Myanmar,MMR,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,..
Myanmar,MMR,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,..
Myanmar,MMR,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..
Myanmar,MMR,"Literacy rate, youth female (% of females ages 15-24)",SE.ADT.1524.LT.FE.ZS,..
Myanmar,MMR,"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,..
Myanmar,MMR,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,..
Myanmar,MMR,Low-birthweight babies (% of births),SH.STA.BRTW.ZS,12.303469
Myanmar,MMR,"Lower secondary completion rate, female (% of relevant age group)",SE.SEC.CMPT.LO.FE.ZS,..
Myanmar,MMR,"Lower secondary completion rate, male (% of relevant age group)",SE.SEC.CMPT.LO.MA.ZS,..
Myanmar,MMR,"Lower secondary completion rate, total (% of relevant age group)",SE.SEC.CMPT.LO.ZS,..
Myanmar,MMR,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,26.1
Myanmar,MMR,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70, female (%)",SH.DYN.NCOM.FE.ZS,21.8
Myanmar,MMR,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70, male (%)",SH.DYN.NCOM.MA.ZS,31.3
Myanmar,MMR,Multidimensional poverty headcount ratio (% of total population),SI.POV.MDIM,..
Myanmar,MMR,"Multidimensional poverty headcount ratio, children (% of population ages 0-17)",SI.POV.MDIM.17,..
Myanmar,MMR,"Multidimensional poverty headcount ratio, female (% of female population)",SI.POV.MDIM.FE,..
Myanmar,MMR,"Multidimensional poverty headcount ratio, household (% of total households)",SI.POV.MDIM.HH,..
Myanmar,MMR,"Multidimensional poverty headcount ratio, male (% of male population)",SI.POV.MDIM.MA,..
